i	cleg	tr_type	tr_subtype	det	index	conj_class
2773	163>a-b,a+b,c;1,1,0>165	k	eu	2.0	3	a
2774	163>a+b,-a+b,c>167	k	eu	2.0	3	a
2775	163>a+b,-a+b,c;0,0,1>167	k	eu	2.0	3	a
2776	163>a+b,-a+b,c;0,0,2>167	k	eu	2.0	3	a
2777	163>a-b,a+b,c>167	k	eu	2.0	3	b
2778	163>a-b,a+b,c;0,0,1>167	k	eu	2.0	3	b
2779	163>a-b,a+b,c;0,0,2>167	k	eu	2.0	3	b
2780	164>-a+b,-a-b,c>12	t		2.0	3	a
2781	164>-a-b,a,c>12	t		1.0	3	a
2782	164>a+b,b,c>12	t		1.0	3	a
2783	164>a,b,c>147	t		1.0	2	a
2784	164>a,b,c>150	t		1.0	2	a
2785	164>a,b,c>156	t		1.0	2	a
2786	164>a-b,a+b,c>162	k	eu	2.0	3	a
2787	164>a-b,a+b,c;1,0,0>162	k	eu	2.0	3	a
2788	164>a-b,a+b,c;1,1,0>162	k	eu	2.0	3	a
2789	164>a,b,c;0,0,1/2>164	k	eu	1.0	2	a
2790	164>a,b,c>164	k	eu	1.0	2	b
2791	164>a,b,c>164	k	eu	1.0	3	a
2792	164>a,b,c;0,0,1>164	k	eu	1.0	3	a
2793	164>a,b,c;0,0,2>164	k	eu	1.0	3	a
2794	164>a,b,c>164	k	eu	1.0	4	a
2795	164>a,b,c;1,0,0>164	k	eu	1.0	4	a
2796	164>a,b,c;0,1,0>164	k	eu	1.0	4	a
2797	164>a,b,c;1,1,0>164	k	eu	1.0	4	a
2798	164>a,b,c;0,0,1/2>165	k	eu	1.0	2	a
2799	164>a,b,c>165	k	eu	1.0	2	b
2800	165>-a+b,-a-b,c>15	t		2.0	3	a
2801	165>-a-b,a,c>15	t		1.0	3	a
2802	165>a+b,b,c>15	t		1.0	3	a
2803	165>a,b,c>147	t		1.0	2	a
2804	165>a,b,c;0,0,1/4>150	t		1.0	2	a
2805	165>a,b,c>158	t		1.0	2	a
2806	165>a-b,a+b,c>163	k	eu	2.0	3	a
2807	165>a-b,a+b,c;1,0,0>163	k	eu	2.0	3	a
2808	165>a-b,a+b,c;1,1,0>163	k	eu	2.0	3	a
2809	165>a,b,c>165	k	eu	1.0	3	a
2810	165>a,b,c;0,0,1>165	k	eu	1.0	3	a
2811	165>a,b,c;0,0,2>165	k	eu	1.0	3	a
2812	165>a,b,c>165	k	eu	1.0	4	a
2813	165>a,b,c;1,0,0>165	k	eu	1.0	4	a
2814	165>a,b,c;0,1,0>165	k	eu	1.0	4	a
2815	165>a,b,c;1,1,0>165	k	eu	1.0	4	a
2816	166>-1/3a+1/3b-2/3c,-a-b,c>12	t		0.6666666666666666	3	a
2817	166>-1/3a-2/3b-2/3c,a,c>12	t		0.6666666666666666	3	a
2818	166>2/3a+1/3b-2/3c,b,c>12	t		0.6666666666666666	3	a
2819	166>a,b,c>148	t		1.0	2	a
2820	166>a,b,c>155	t		1.0	2	a
2821	166>a,b,c>160	t		1.0	2	a
2822	166>a,b,c>164	k	ct	1.0	3	a
2823	166>a,b,c;1/3,2/3,2/3>164	k	ct	1.0	3	a
2824	166>a,b,c;2/3,1/3,1/3>164	k	ct	1.0	3	a
2825	166>-b,a+b,c;0,0,1/2>166	k	eu	1.0	2	a
2826	166>-b,a+b,c>166	k	eu	1.0	2	b
2827	166>-b,a+b,c>166	k	eu	1.0	4	a
2828	166>-b,a+b,c;1,0,0>166	k	eu	1.0	4	a
2829	166>-b,a+b,c;0,1,0>166	k	eu	1.0	4	a
2830	166>-b,a+b,c;1,1,0>166	k	eu	1.0	4	a
2831	166>-b,a+b,c;0,0,1/2>167	k	eu	1.0	2	a
2832	166>-b,a+b,c>167	k	eu	1.0	2	b
2833	167>-1/3a+1/3b-2/3c,-a-b,c>15	t		0.6666666666666666	3	a
2834	167>-1/3a-2/3b-2/3c,a,c>15	t		0.6666666666666666	3	a
2835	167>2/3a+1/3b-2/3c,b,c>15	t		0.6666666666666666	3	a
2836	167>a,b,c>148	t		1.0	2	a
2837	167>a,b,c;0,0,1/4>155	t		1.0	2	a
2838	167>a,b,c>161	t		1.0	2	a
2839	167>a,b,c>165	k	ct	1.0	3	a
2840	167>a,b,c;1/3,2/3,2/3>165	k	ct	1.0	3	a
2841	167>a,b,c;2/3,1/3,1/3>165	k	ct	1.0	3	a
2842	167>-b,a+b,c>167	k	eu	1.0	4	a
2843	167>-b,a+b,c;1,0,0>167	k	eu	1.0	4	a
2844	167>-b,a+b,c;0,1,0>167	k	eu	1.0	4	a
2845	167>-b,a+b,c;1,1,0>167	k	eu	1.0	4	a
2846	168>b,c,a>3	t		1.0	3	a
2847	168>a,b,c>143	t		1.0	2	a
2848	168>a,b,c>168	k	eu	1.0	2	a
2849	168>a-b,a+b,c>168	k	eu	2.0	3	a
2850	168>a-b,a+b,c;1,0,0>168	k	eu	2.0	3	a
2851	168>a-b,a+b,c;2,0,0>168	k	eu	2.0	3	a
2852	168>a,b,c>168	k	eu	1.0	3	b
2853	168>a,b,c>168	k	eu	1.0	4	a
2854	168>a,b,c;1,0,0>168	k	eu	1.0	4	a
2855	168>a,b,c;0,1,0>168	k	eu	1.0	4	a
2856	168>a,b,c;1,1,0>168	k	eu	1.0	4	a
2857	168>a,b,c>171	k	eu	1.0	3	a
2858	168>a,b,c>172	k	eu	1.0	3	a
2859	168>a,b,c>173	k	eu	1.0	2	a
2860	169>b,c,a>4	t		1.0	3	a
2861	169>a,b,c>144	t		1.0	2	a
2862	169>a-b,a+b,c>169	k	eu	2.0	3	a
2863	169>a-b,a+b,c;1,0,0>169	k	eu	2.0	3	a
2864	169>a-b,a+b,c;2,0,0>169	k	eu	2.0	3	a
2865	169>a,b,c>169	k	eu	1.0	4	a
2866	169>a,b,c;1,0,0>169	k	eu	1.0	4	a
2867	169>a,b,c;0,1,0>169	k	eu	1.0	4	a
2868	169>a,b,c;1,1,0>169	k	eu	1.0	4	a
2869	170>b,c,a>4	t		1.0	3	a
2870	170>a,b,c>145	t		1.0	2	a
2871	170>a-b,a+b,c>170	k	eu	2.0	3	a
2872	170>a-b,a+b,c;1,0,0>170	k	eu	2.0	3	a
2873	170>a-b,a+b,c;2,0,0>170	k	eu	2.0	3	a
2874	170>a,b,c>170	k	eu	1.0	4	a
2875	170>a,b,c;1,0,0>170	k	eu	1.0	4	a
2876	170>a,b,c;0,1,0>170	k	eu	1.0	4	a
2877	170>a,b,c;1,1,0>170	k	eu	1.0	4	a
2878	171>b,c,a>3	t		1.0	3	a
2879	171>a,b,c>145	t		1.0	2	a
2880	171>a,b,c>169	k	eu	1.0	2	a
2881	171>a-b,a+b,c>171	k	eu	2.0	3	a
2882	171>a-b,a+b,c;1,0,0>171	k	eu	2.0	3	a
2883	171>a-b,a+b,c;2,0,0>171	k	eu	2.0	3	a
2884	171>a,b,c>171	k	eu	1.0	4	a
2885	171>a,b,c;1,0,0>171	k	eu	1.0	4	a
2886	171>a,b,c;0,1,0>171	k	eu	1.0	4	a
2887	171>a,b,c;1,1,0>171	k	eu	1.0	4	a
2888	171>a,b,c>172	k	eu	1.0	2	a
2889	172>b,c,a>3	t		1.0	3	a
2890	172>a,b,c>144	t		1.0	2	a
2891	172>a,b,c>170	k	eu	1.0	2	a
2892	172>a,b,c>171	k	eu	1.0	2	a
2893	172>a-b,a+b,c>172	k	eu	2.0	3	a
2894	172>a-b,a+b,c;1,0,0>172	k	eu	2.0	3	a
2895	172>a-b,a+b,c;2,0,0>172	k	eu	2.0	3	a
2896	172>a,b,c>172	k	eu	1.0	4	a
2897	172>a,b,c;1,0,0>172	k	eu	1.0	4	a
2898	172>a,b,c;0,1,0>172	k	eu	1.0	4	a
2899	172>a,b,c;1,1,0>172	k	eu	1.0	4	a
2900	173>b,c,a>4	t		1.0	3	a
2901	173>a,b,c>143	t		1.0	2	a
2902	173>a,b,c>169	k	eu	1.0	3	a
2903	173>a,b,c>170	k	eu	1.0	3	a
2904	173>a-b,a+b,c>173	k	eu	2.0	3	a
2905	173>a-b,a+b,c;1,0,0>173	k	eu	2.0	3	a
2906	173>a-b,a+b,c;2,0,0>173	k	eu	2.0	3	a
2907	173>a,b,c>173	k	eu	1.0	3	b
2908	173>a,b,c>173	k	eu	1.0	4	a
2909	173>a,b,c;1,0,0>173	k	eu	1.0	4	a
2910	173>a,b,c;0,1,0>173	k	eu	1.0	4	a
2911	173>a,b,c;1,1,0>173	k	eu	1.0	4	a
2912	174>b,c,a>6	t		1.0	3	a
2913	174>a,b,c>143	t		1.0	2	a
2914	174>a,b,c;0,0,1/2>174	k	eu	1.0	2	a
2915	174>a,b,c>174	k	eu	1.0	2	b
2916	174>a,b,c>174	k	eu	1.0	3	a
2917	174>a,b,c;0,0,1>174	k	eu	1.0	3	a
2918	174>a,b,c;0,0,2>174	k	eu	1.0	3	a
2919	174>a-b,a+b,c;1/3,2/3,0>174	k	eu	2.0	3	b
2920	174>a-b,a+b,c;2/3,1/3,0>174	k	eu	2.0	3	c
2921	174>a-b,a+b,c>174	k	eu	2.0	3	d
2922	174>a,b,c>174	k	eu	1.0	4	a
2923	174>a,b,c;1,0,0>174	k	eu	1.0	4	a
2924	174>a,b,c;0,1,0>174	k	eu	1.0	4	a
2925	174>a,b,c;1,1,0>174	k	eu	1.0	4	a
2926	175>b,c,a>10	t		1.0	3	a
2927	175>a,b,c>147	t		1.0	2	a
2928	175>a,b,c>168	t		1.0	2	a
2929	175>a,b,c>174	t		1.0	2	a
2930	175>a,b,c;0,0,1/2>175	k	eu	1.0	2	a
2931	175>a,b,c>175	k	eu	1.0	2	b
2932	175>a-b,a+b,c>175	k	eu	2.0	3	a
2933	175>a-b,a+b,c;1,0,0>175	k	eu	2.0	3	a
2934	175>a-b,a+b,c;2,0,0>175	k	eu	2.0	3	a
2935	175>a,b,c>175	k	eu	1.0	3	b
2936	175>a,b,c;0,0,1>175	k	eu	1.0	3	b
2937	175>a,b,c;0,0,2>175	k	eu	1.0	3	b
2938	175>a,b,c>175	k	eu	1.0	4	a
2939	175>a,b,c;1,0,0>175	k	eu	1.0	4	a
2940	175>a,b,c;0,1,0>175	k	eu	1.0	4	a
2941	175>a,b,c;1,1,0>175	k	eu	1.0	4	a
2942	175>a,b,c;0,0,1/2>176	k	eu	1.0	2	a
2943	175>a,b,c>176	k	eu	1.0	2	b
2944	176>b,c,a>11	t		1.0	3	a
2945	176>a,b,c>147	t		1.0	2	a
2946	176>a,b,c>173	t		1.0	2	a
2947	176>a,b,c;0,0,1/4>174	t		1.0	2	a
2948	176>a-b,a+b,c>176	k	eu	2.0	3	a
2949	176>a-b,a+b,c;1,0,0>176	k	eu	2.0	3	a
2950	176>a-b,a+b,c;2,0,0>176	k	eu	2.0	3	a
2951	176>a,b,c>176	k	eu	1.0	3	b
2952	176>a,b,c;0,0,1>176	k	eu	1.0	3	b
2953	176>a,b,c;0,0,2>176	k	eu	1.0	3	b
2954	176>a,b,c>176	k	eu	1.0	4	a
2955	176>a,b,c;1,0,0>176	k	eu	1.0	4	a
2956	176>a,b,c;0,1,0>176	k	eu	1.0	4	a
2957	176>a,b,c;1,1,0>176	k	eu	1.0	4	a
2958	177>a-b,a+b,c>21	t		2.0	3	a
2959	177>-a-b,a,c>21	t		1.0	3	a
2960	177>a+b,b,c>21	t		1.0	3	a
2961	177>a,b,c>149	t		1.0	2	a
2962	177>a,b,c>150	t		1.0	2	a
2963	177>a,b,c>168	t		1.0	2	a
2964	177>a,b,c;0,0,1/2>177	k	eu	1.0	2	a
2965	177>a,b,c>177	k	eu	1.0	2	b
2966	177>a-b,a+b,c>177	k	eu	2.0	3	a
2967	177>a-b,a+b,c;1,0,0>177	k	eu	2.0	3	a
2968	177>a-b,a+b,c;2,0,0>177	k	eu	2.0	3	a
2969	177>a,b,c>177	k	eu	1.0	3	b
2970	177>a,b,c;0,0,1>177	k	eu	1.0	3	b
2971	177>a,b,c;0,0,2>177	k	eu	1.0	3	b
2972	177>a,b,c>177	k	eu	1.0	4	a
2973	177>a,b,c;1,0,0>177	k	eu	1.0	4	a
2974	177>a,b,c;0,1,0>177	k	eu	1.0	4	a
2975	177>a,b,c;1,1,0>177	k	eu	1.0	4	a
2976	177>a,b,c>180	k	eu	1.0	3	a
2977	177>a,b,c;0,0,1>180	k	eu	1.0	3	a
2978	177>a,b,c;0,0,2>180	k	eu	1.0	3	a
2979	177>a,b,c>181	k	eu	1.0	3	a
2980	177>a,b,c;0,0,1>181	k	eu	1.0	3	a
2981	177>a,b,c;0,0,2>181	k	eu	1.0	3	a
2982	177>a,b,c;0,0,1/2>182	k	eu	1.0	2	a
2983	177>a,b,c>182	k	eu	1.0	2	b
2984	178>-a+b,-a-b,c;0,0,5/12>20	t		2.0	3	a
2985	178>-a-b,a,c;0,0,3/4>20	t		1.0	3	a
2986	178>a+b,b,c;0,0,1/12>20	t		1.0	3	a
2987	178>a,b,c;0,0,1/12>151	t		1.0	2	a
2988	178>a,b,c;0,0,1/6>152	t		1.0	2	a
2989	178>a,b,c>169	t		1.0	2	a
2990	178>a-b,a+b,c;0,0,5/12>178	k	eu	2.0	3	a
2991	178>a-b,a+b,c;0,0,5/12>178	k	eu	2.0	3	a
2992	178>a-b,a+b,c;0,0,5/12>178	k	eu	2.0	3	a
2993	178>a,b,c>178	k	eu	1.0	4	a
2994	178>a,b,c;1,0,0>178	k	eu	1.0	4	a
2995	178>a,b,c;0,1,0>178	k	eu	1.0	4	a
2996	178>a,b,c;1,1,0>178	k	eu	1.0	4	a
2997	179>-a+b,-a-b,c;0,0,1/12>20	t		2.0	3	a
2998	179>-a-b,a,c;0,0,3/4>20	t		1.0	3	a
2999	179>a+b,b,c;0,0,5/12>20	t		1.0	3	a
3000	179>a,b,c;0,0,5/12>153	t		1.0	2	a
3001	179>a,b,c;0,0,1/3>154	t		1.0	2	a
3002	179>a,b,c>170	t		1.0	2	a
3003	179>a-b,a+b,c;0,0,7/12>179	k	eu	2.0	3	a
3004	179>a-b,a+b,c;0,0,7/12>179	k	eu	2.0	3	a
3005	179>a-b,a+b,c;0,0,7/12>179	k	eu	2.0	3	a
3006	179>a,b,c>179	k	eu	1.0	4	a
3007	179>a,b,c;1,0,0>179	k	eu	1.0	4	a
3008	179>a,b,c;0,1,0>179	k	eu	1.0	4	a
3009	179>a,b,c;1,1,0>179	k	eu	1.0	4	a
3010	180>-a+b,-a-b,c;0,0,1/3>21	t		2.0	3	a
3011	180>-a-b,a,c>21	t		1.0	3	a
3012	180>a+b,b,c;0,0,2/3>21	t		1.0	3	a
3013	180>a,b,c;0,0,1/6>153	t		1.0	2	a
3014	180>a,b,c;0,0,1/3>154	t		1.0	2	a
3015	180>a,b,c>171	t		1.0	2	a
3016	180>a,b,c;0,0,1/2>178	k	eu	1.0	2	a
3017	180>a,b,c>178	k	eu	1.0	2	b
3018	180>a-b,a+b,c;0,0,1/3>180	k	eu	2.0	3	a
3019	180>a-b,a+b,c;1,0,1/3>180	k	eu	2.0	3	a
3020	180>a-b,a+b,c;2,0,1/3>180	k	eu	2.0	3	a
3021	180>a,b,c>180	k	eu	1.0	4	a
3022	180>a,b,c;1,0,0>180	k	eu	1.0	4	a
3023	180>a,b,c;0,1,0>180	k	eu	1.0	4	a
3024	180>a,b,c;1,1,0>180	k	eu	1.0	4	a
3025	180>a,b,c;0,0,1/2>181	k	eu	1.0	2	a
3026	180>a,b,c>181	k	eu	1.0	2	b
3027	181>-a+b,-a-b,c;0,0,2/3>21	t		2.0	3	a
3028	181>-a-b,a,c>21	t		1.0	3	a
3029	181>a+b,b,c;0,0,1/3>21	t		1.0	3	a
3030	181>a,b,c;0,0,1/3>151	t		1.0	2	a
3031	181>a,b,c;0,0,1/6>152	t		1.0	2	a
3032	181>a,b,c>172	t		1.0	2	a
3033	181>a,b,c>179	k	eu	1.0	2	a
3034	181>a,b,c;0,0,1/2>179	k	eu	1.0	2	b
3035	181>a,b,c;0,0,1/2>180	k	eu	1.0	2	a
3036	181>a,b,c>180	k	eu	1.0	2	b
3037	181>a-b,a+b,c;0,0,1/6>181	k	eu	2.0	3	a
3038	181>a-b,a+b,c;1,0,1/6>181	k	eu	2.0	3	a
3039	181>a-b,a+b,c;2,0,1/6>181	k	eu	2.0	3	a
3040	181>a,b,c>181	k	eu	1.0	4	a
3041	181>a,b,c;1,0,0>181	k	eu	1.0	4	a
3042	181>a,b,c;0,1,0>181	k	eu	1.0	4	a
3043	181>a,b,c;1,1,0>181	k	eu	1.0	4	a
3044	182>-a+b,-a-b,c;0,0,1/4>20	t		2.0	3	a
3045	182>-a-b,a,c;0,0,1/4>20	t		1.0	3	a
3046	182>a+b,b,c;0,0,1/4>20	t		1.0	3	a
3047	182>a,b,c;0,0,1/4>149	t		1.0	2	a
3048	182>a,b,c>150	t		1.0	2	a
3049	182>a,b,c>173	t		1.0	2	a
3050	182>a,b,c>178	k	eu	1.0	3	a
3051	182>a,b,c;0,0,1>178	k	eu	1.0	3	a
3052	182>a,b,c;0,0,2>178	k	eu	1.0	3	a
3053	182>a,b,c>179	k	eu	1.0	3	a
3054	182>a,b,c;0,0,1>179	k	eu	1.0	3	a
3055	182>a,b,c;0,0,2>179	k	eu	1.0	3	a
3056	182>a-b,a+b,c;0,0,1/4>182	k	eu	2.0	3	a
3057	182>a-b,a+b,c;1,0,1/4>182	k	eu	2.0	3	a
3058	182>a-b,a+b,c;2,0,1/4>182	k	eu	2.0	3	a
3059	182>a,b,c>182	k	eu	1.0	3	b
3060	182>a,b,c;0,0,1>182	k	eu	1.0	3	b
3061	182>a,b,c;0,0,2>182	k	eu	1.0	3	b
3062	182>a,b,c>182	k	eu	1.0	4	a
3063	182>a,b,c;1,0,0>182	k	eu	1.0	4	a
3064	182>a,b,c;0,1,0>182	k	eu	1.0	4	a
3065	182>a,b,c;1,1,0>182	k	eu	1.0	4	a
3066	183>-a+b,-a-b,c>35	t		2.0	3	a
3067	183>-a-b,a,c>35	t		1.0	3	a
3068	183>a+b,b,c>35	t		1.0	3	a
3069	183>a,b,c>156	t		1.0	2	a
3070	183>a,b,c>157	t		1.0	2	a
3071	183>a,b,c>168	t		1.0	2	a
3072	183>a,b,c>183	k	eu	1.0	2	a
3073	183>a-b,a+b,c>183	k	eu	2.0	3	a
3074	183>a-b,a+b,c;1,0,0>183	k	eu	2.0	3	a
3075	183>a-b,a+b,c;2,0,0>183	k	eu	2.0	3	a
3076	183>a,b,c>183	k	eu	1.0	3	b
3077	183>a,b,c>183	k	eu	1.0	4	a
3078	183>a,b,c;1,0,0>183	k	eu	1.0	4	a
3079	183>a,b,c;0,1,0>183	k	eu	1.0	4	a
3080	183>a,b,c;1,1,0>183	k	eu	1.0	4	a
3081	183>a,b,c>184	k	eu	1.0	2	a
3082	183>a,b,c>185	k	eu	1.0	2	a
3083	183>a,b,c>186	k	eu	1.0	2	a
3084	184>-a+b,-a-b,c>37	t		2.0	3	a
3085	184>-a-b,a,c>37	t		1.0	3	a
3086	184>a+b,b,c>37	t		1.0	3	a
3087	184>a,b,c>158	t		1.0	2	a
3088	184>a,b,c>159	t		1.0	2	a
3089	184>a,b,c>168	t		1.0	2	a
3090	184>a-b,a+b,c>184	k	eu	2.0	3	a
3091	184>a-b,a+b,c;1,0,0>184	k	eu	2.0	3	a
3092	184>a-b,a+b,c;2,0,0>184	k	eu	2.0	3	a
3093	184>a,b,c>184	k	eu	1.0	3	b
3094	184>a,b,c>184	k	eu	1.0	4	a
3095	184>a,b,c;1,0,0>184	k	eu	1.0	4	a
3096	184>a,b,c;0,1,0>184	k	eu	1.0	4	a
3097	184>a,b,c;1,1,0>184	k	eu	1.0	4	a
3098	185>-a+b,-a-b,c>36	t		2.0	3	a
3099	185>-a-b,a,c>36	t		1.0	3	a
3100	185>a+b,b,c>36	t		1.0	3	a
3101	185>a,b,c>157	t		1.0	2	a
3102	185>a,b,c>158	t		1.0	2	a
3103	185>a,b,c>173	t		1.0	2	a
3104	185>a,b,c>185	k	eu	1.0	3	a
3105	185>a,b,c>185	k	eu	1.0	4	a
3106	185>a,b,c;1,0,0>185	k	eu	1.0	4	a
3107	185>a,b,c;0,1,0>185	k	eu	1.0	4	a
3108	185>a,b,c;1,1,0>185	k	eu	1.0	4	a
3109	185>a-b,a+b,c>186	k	eu	2.0	3	a
3110	185>a-b,a+b,c;1,0,0>186	k	eu	2.0	3	a
3111	185>a-b,a+b,c;1,1,0>186	k	eu	2.0	3	a
3112	186>-a-b,a-b,c>36	t		2.0	3	a
3113	186>a,a+b,c>36	t		1.0	3	a
3114	186>b,-a-b,c>36	t		1.0	3	a
3115	186>a,b,c>156	t		1.0	2	a
3116	186>a,b,c>159	t		1.0	2	a
3117	186>a,b,c>173	t		1.0	2	a
3118	186>a-b,a+b,c>185	k	eu	2.0	3	a
3119	186>a-b,a+b,c;1,0,0>185	k	eu	2.0	3	a
3120	186>a-b,a+b,c;1,1,0>185	k	eu	2.0	3	a
3121	186>a,b,c>186	k	eu	1.0	3	a
3122	186>a,b,c>186	k	eu	1.0	4	a
3123	186>a,b,c;1,0,0>186	k	eu	1.0	4	a
3124	186>a,b,c;0,1,0>186	k	eu	1.0	4	a
3125	186>a,b,c;1,1,0>186	k	eu	1.0	4	a
3126	187>c,-a-b,a-b>38	t		2.0	3	a
3127	187>c,a,a+b>38	t		1.0	3	a
3128	187>c,b,-a-b>38	t		1.0	3	a
3129	187>a,b,c>149	t		1.0	2	a
3130	187>a,b,c>156	t		1.0	2	a
3131	187>a,b,c>174	t		1.0	2	a
3132	187>a,b,c;0,0,1/2>187	k	eu	1.0	2	a
3133	187>a,b,c>187	k	eu	1.0	2	b
3134	187>a,b,c>187	k	eu	1.0	3	a
3135	187>a,b,c;0,0,1>187	k	eu	1.0	3	a
3136	187>a,b,c;0,0,2>187	k	eu	1.0	3	a
3137	187>a,b,c>187	k	eu	1.0	4	a
3138	187>a,b,c;1,0,0>187	k	eu	1.0	4	a
3139	187>a,b,c;0,1,0>187	k	eu	1.0	4	a
3140	187>a,b,c;1,1,0>187	k	eu	1.0	4	a
3141	187>a,b,c;0,0,1/2>188	k	eu	1.0	2	a
3142	187>a,b,c>188	k	eu	1.0	2	b
3143	187>a-b,a+b,c;1/3,2/3,0>189	k	eu	2.0	3	a
3144	187>a-b,a+b,c;4/3,2/3,0>189	k	eu	2.0	3	a
3145	187>a-b,a+b,c;7/3,2/3,0>189	k	eu	2.0	3	a
3146	187>a-b,a+b,c;2/3,1/3,0>189	k	eu	2.0	3	b
3147	187>a-b,a+b,c;2/3,4/3,0>189	k	eu	2.0	3	b
3148	187>a-b,a+b,c;2/3,7/3,0>189	k	eu	2.0	3	b
3149	187>a-b,a+b,c>189	k	eu	2.0	3	c
3150	187>a-b,a+b,c;1,0,0>189	k	eu	2.0	3	c
3151	187>a-b,a+b,c;1,1,0>189	k	eu	2.0	3	c
3152	188>c,-a-b,a-b>40	t		2.0	3	a
3153	188>c,a,a+b>40	t		1.0	3	a
3154	188>c,b,-a-b>40	t		1.0	3	a
3155	188>a,b,c>149	t		1.0	2	a
3156	188>a,b,c>158	t		1.0	2	a
3157	188>a,b,c;0,0,1/4>174	t		1.0	2	a
3158	188>a,b,c>188	k	eu	1.0	3	a
3159	188>a,b,c;0,0,1>188	k	eu	1.0	3	a
3160	188>a,b,c;0,0,2>188	k	eu	1.0	3	a
3161	188>a,b,c>188	k	eu	1.0	4	a
3162	188>a,b,c;1,0,0>188	k	eu	1.0	4	a
3163	188>a,b,c;0,1,0>188	k	eu	1.0	4	a
3164	188>a,b,c;1,1,0>188	k	eu	1.0	4	a
3165	188>a-b,a+b,c;1/3,-1/3,0>190	k	eu	2.0	3	a
3166	188>a-b,a+b,c;1/3,2/3,0>190	k	eu	2.0	3	a
3167	188>a-b,a+b,c;4/3,2/3,0>190	k	eu	2.0	3	a
3168	188>a-b,a+b,c;-1/3,1/3,0>190	k	eu	2.0	3	b
3169	188>a-b,a+b,c;2/3,1/3,0>190	k	eu	2.0	3	b
3170	188>a-b,a+b,c;2/3,4/3,0>190	k	eu	2.0	3	b
3171	188>a-b,a+b,c>190	k	eu	2.0	3	c
3172	188>a-b,a+b,c;1,0,0>190	k	eu	2.0	3	c
3173	188>a-b,a+b,c;1,1,0>190	k	eu	2.0	3	c
3174	189>c,-a+b,-a-b>38	t		2.0	3	a
3175	189>c,-a-b,a>38	t		1.0	3	a
3176	189>c,a+b,b>38	t		1.0	3	a
3177	189>a,b,c>150	t		1.0	2	a
3178	189>a,b,c>157	t		1.0	2	a
3179	189>a,b,c>174	t		1.0	2	a
3180	189>a-b,a+b,c>187	k	eu	2.0	3	a
3181	189>a,b,c;0,0,1/2>189	k	eu	1.0	2	a
3182	189>a,b,c>189	k	eu	1.0	2	b
3183	189>a,b,c>189	k	eu	1.0	3	a
3184	189>a,b,c;0,0,1>189	k	eu	1.0	3	a
3185	189>a,b,c;0,0,2>189	k	eu	1.0	3	a
3186	189>a,b,c>189	k	eu	1.0	4	a
3187	189>a,b,c;1,0,0>189	k	eu	1.0	4	a
3188	189>a,b,c;0,1,0>189	k	eu	1.0	4	a
3189	189>a,b,c;1,1,0>189	k	eu	1.0	4	a
3190	189>a,b,c;0,0,1/2>190	k	eu	1.0	2	a
3191	189>a,b,c>190	k	eu	1.0	2	b
3192	190>c,-a+b,-a-b>40	t		2.0	3	a
3193	190>c,-a-b,a>40	t		1.0	3	a
3194	190>c,a+b,b>40	t		1.0	3	a
3195	190>a,b,c>150	t		1.0	2	a
3196	190>a,b,c>159	t		1.0	2	a
3197	190>a,b,c;0,0,1/4>174	t		1.0	2	a
3198	190>a-b,a+b,c>188	k	eu	2.0	3	a
3199	190>a,b,c>190	k	eu	1.0	3	a
3200	190>a,b,c;0,0,1>190	k	eu	1.0	3	a
3201	190>a,b,c;0,0,2>190	k	eu	1.0	3	a
3202	190>a,b,c>190	k	eu	1.0	4	a
3203	190>a,b,c;1,0,0>190	k	eu	1.0	4	a
3204	190>a,b,c;0,1,0>190	k	eu	1.0	4	a
3205	190>a,b,c;1,1,0>190	k	eu	1.0	4	a
3206	191>-a+b,-a-b,c>65	t		2.0	3	a
3207	191>-a-b,a,c>65	t		1.0	3	a
3208	191>a+b,b,c>65	t		1.0	3	a
3209	191>a,b,c>162	t		1.0	2	a
3210	191>a,b,c>164	t		1.0	2	a
3211	191>a,b,c>175	t		1.0	2	a
3212	191>a,b,c>177	t		1.0	2	a
3213	191>a,b,c>183	t		1.0	2	a
3214	191>a,b,c>187	t		1.0	2	a
3215	191>a,b,c>189	t		1.0	2	a
3216	191>a,b,c;0,0,1/2>191	k	eu	1.0	2	a
3217	191>a,b,c>191	k	eu	1.0	2	b
3218	191>a-b,a+b,c>191	k	eu	2.0	3	a
3219	191>a-b,a+b,c;1,0,0>191	k	eu	2.0	3	a
3220	191>a-b,a+b,c;2,0,0>191	k	eu	2.0	3	a
3221	191>a,b,c>191	k	eu	1.0	3	b
3222	191>a,b,c;0,0,1>191	k	eu	1.0	3	b
3223	191>a,b,c;0,0,2>191	k	eu	1.0	3	b
3224	191>a,b,c>191	k	eu	1.0	4	a
3225	191>a,b,c;1,0,0>191	k	eu	1.0	4	a
3226	191>a,b,c;0,1,0>191	k	eu	1.0	4	a
3227	191>a,b,c;1,1,0>191	k	eu	1.0	4	a
3228	191>a,b,c;0,0,1/2>192	k	eu	1.0	2	a
3229	191>a,b,c>192	k	eu	1.0	2	b
3230	191>a,b,c;0,0,1/2>193	k	eu	1.0	2	a
3231	191>a,b,c>193	k	eu	1.0	2	b
3232	191>a,b,c;0,0,1/2>194	k	eu	1.0	2	a
3233	191>a,b,c>194	k	eu	1.0	2	b
3234	192>-a+b,-a-b,c>66	t		2.0	3	a
3235	192>-a-b,a,c>66	t		1.0	3	a
